start_time_lb_utc,stop_time_lb_utc,Total Fcst MW,spot_prices_eur,Spot trade (Planned production) MW,Total metered MW,Imbalance Sale MW,Imbalance Purchase MW
2025-03-05 00:00:00,2025-03-05 00:15:00,40.448,-1.04,0.0,4.16,4.16,0.0
2025-03-05 00:15:00,2025-03-05 00:30:00,40.448,-1.04,0.0,4.16,4.16,0.0
2025-03-05 00:30:00,2025-03-05 00:45:00,40.448,-1.04,0.0,4.16,4.16,0.0
2025-03-05 00:45:00,2025-03-05 01:00:00,40.448,-1.04,0.0,4.16,4.16,0.0
2025-03-05 01:00:00,2025-03-05 01:15:00,40.26,-1.21,0.0,4.28,4.28,0.0
2025-03-05 01:15:00,2025-03-05 01:30:00,40.26,-1.21,0.0,4.28,4.28,0.0
2025-03-05 01:30:00,2025-03-05 01:45:00,40.26,-1.21,0.0,4.28,4.28,0.0
2025-03-05 01:45:00,2025-03-05 02:00:00,40.26,-1.21,0.0,4.28,4.28,0.0
2025-03-05 02:00:00,2025-03-05 02:15:00,40.124,-1.3,0.0,4.24,4.24,0.0
2025-03-05 02:15:00,2025-03-05 02:30:00,40.124,-1.3,0.0,4.24,4.24,0.0
2025-03-05 02:30:00,2025-03-05 02:45:00,40.124,-1.3,0.0,4.24,4.24,0.0
2025-03-05 02:45:00,2025-03-05 03:00:00,40.124,-1.3,0.0,4.24,4.24,0.0
2025-03-05 03:00:00,2025-03-05 03:15:00,40.072,-1.18,0.0,4.2,4.2,0.0
2025-03-05 03:15:00,2025-03-05 03:30:00,40.072,-1.18,0.0,4.2,4.2,0.0
2025-03-05 03:30:00,2025-03-05 03:45:00,40.072,-1.18,0.0,4.2,4.2,0.0
2025-03-05 03:45:00,2025-03-05 04:00:00,40.072,-1.18,0.0,4.2,4.2,0.0
2025-03-05 04:00:00,2025-03-05 04:15:00,40.052,-0.91,0.0,4.24,4.24,0.0
2025-03-05 04:15:00,2025-03-05 04:30:00,40.052,-0.91,0.0,4.24,4.24,0.0
2025-03-05 04:30:00,2025-03-05 04:45:00,40.052,-0.91,0.0,4.24,4.24,0.0
2025-03-05 04:45:00,2025-03-05 05:00:00,40.052,-0.91,0.0,4.24,4.24,0.0
2025-03-05 05:00:00,2025-03-05 05:15:00,40.028,0.8,0.0,4.28,4.28,0.0
2025-03-05 05:15:00,2025-03-05 05:30:00,40.028,0.8,0.0,4.28,4.28,0.0
2025-03-05 05:30:00,2025-03-05 05:45:00,40.028,0.8,0.0,4.28,4.28,0.0
2025-03-05 05:45:00,2025-03-05 06:00:00,40.028,0.8,0.0,4.28,4.28,0.0
2025-03-05 06:00:00,2025-03-05 06:15:00,36.044,2.87,36.044,42.0,5.956000000000003,0.0
2025-03-05 06:15:00,2025-03-05 06:30:00,36.044,2.87,36.044,42.0,5.956000000000003,0.0
2025-03-05 06:30:00,2025-03-05 06:45:00,36.044,2.87,36.044,42.0,5.956000000000003,0.0
2025-03-05 06:45:00,2025-03-05 07:00:00,36.044,2.87,36.044,42.0,5.956000000000003,0.0
2025-03-05 07:00:00,2025-03-05 07:15:00,36.096,3.39,36.096,38.84,2.7439999999999998,0.0
2025-03-05 07:15:00,2025-03-05 07:30:00,36.096,3.39,36.096,38.84,2.7439999999999998,0.0
2025-03-05 07:30:00,2025-03-05 07:45:00,36.096,3.39,36.096,38.84,2.7439999999999998,0.0
2025-03-05 07:45:00,2025-03-05 08:00:00,36.096,3.39,36.096,38.84,2.7439999999999998,0.0
2025-03-05 08:00:00,2025-03-05 08:15:00,36.196,2.57,36.196,37.12,0.9240000000000064,0.0
2025-03-05 08:15:00,2025-03-05 08:30:00,36.196,2.57,36.196,37.12,0.9240000000000064,0.0
2025-03-05 08:30:00,2025-03-05 08:45:00,36.196,2.57,36.196,37.12,0.9240000000000064,0.0
2025-03-05 08:45:00,2025-03-05 09:00:00,36.196,2.57,36.196,37.12,0.9240000000000064,0.0
2025-03-05 09:00:00,2025-03-05 09:15:00,36.268,0.56,0.0,4.32,4.32,0.0
2025-03-05 09:15:00,2025-03-05 09:30:00,36.268,0.56,0.0,4.32,4.32,0.0
2025-03-05 09:30:00,2025-03-05 09:45:00,36.268,0.56,0.0,4.32,4.32,0.0
2025-03-05 09:45:00,2025-03-05 10:00:00,36.268,0.56,0.0,4.32,4.32,0.0
2025-03-05 10:00:00,2025-03-05 10:15:00,36.28,-0.48,0.0,1.28,1.28,0.0
2025-03-05 10:15:00,2025-03-05 10:30:00,36.28,-0.48,0.0,1.28,1.28,0.0
2025-03-05 10:30:00,2025-03-05 10:45:00,36.28,-0.48,0.0,1.28,1.28,0.0
2025-03-05 10:45:00,2025-03-05 11:00:00,36.28,-0.48,0.0,1.28,1.28,0.0
2025-03-05 11:00:00,2025-03-05 11:15:00,36.296,-0.56,0.0,0.8,0.8,0.0
2025-03-05 11:15:00,2025-03-05 11:30:00,36.296,-0.56,0.0,0.8,0.8,0.0
2025-03-05 11:30:00,2025-03-05 11:45:00,36.296,-0.56,0.0,0.8,0.8,0.0
2025-03-05 11:45:00,2025-03-05 12:00:00,36.296,-0.56,0.0,0.8,0.8,0.0
2025-03-05 12:00:00,2025-03-05 12:15:00,40.296,-0.57,0.0,0.8,0.8,0.0
2025-03-05 12:15:00,2025-03-05 12:30:00,40.296,-0.57,0.0,0.8,0.8,0.0
2025-03-05 12:30:00,2025-03-05 12:45:00,40.296,-0.57,0.0,0.8,0.8,0.0
2025-03-05 12:45:00,2025-03-05 13:00:00,40.296,-0.57,0.0,0.8,0.8,0.0
2025-03-05 13:00:00,2025-03-05 13:15:00,40.268,0.33,0.0,0.84,0.84,0.0
2025-03-05 13:15:00,2025-03-05 13:30:00,40.268,0.33,0.0,0.84,0.84,0.0
2025-03-05 13:30:00,2025-03-05 13:45:00,40.268,0.33,0.0,0.84,0.84,0.0
2025-03-05 13:45:00,2025-03-05 14:00:00,40.268,0.33,0.0,0.84,0.84,0.0
2025-03-05 14:00:00,2025-03-05 14:15:00,40.204,1.45,0.0,1.48,1.48,0.0
2025-03-05 14:15:00,2025-03-05 14:30:00,40.204,1.45,0.0,1.48,1.48,0.0
2025-03-05 14:30:00,2025-03-05 14:45:00,40.204,1.45,0.0,1.48,1.48,0.0
2025-03-05 14:45:00,2025-03-05 15:00:00,40.204,1.45,0.0,1.48,1.48,0.0
2025-03-05 15:00:00,2025-03-05 15:15:00,40.152,4.96,40.152,42.2,2.048000000000002,0.0
2025-03-05 15:15:00,2025-03-05 15:30:00,40.152,4.96,40.152,42.2,2.048000000000002,0.0
2025-03-05 15:30:00,2025-03-05 15:45:00,40.152,4.96,40.152,42.2,2.048000000000002,0.0
2025-03-05 15:45:00,2025-03-05 16:00:00,40.152,4.96,40.152,42.2,2.048000000000002,0.0
2025-03-05 16:00:00,2025-03-05 16:15:00,40.132,22.09,40.132,42.24,2.107999999999997,0.0
2025-03-05 16:15:00,2025-03-05 16:30:00,40.132,22.09,40.132,42.24,2.107999999999997,0.0
2025-03-05 16:30:00,2025-03-05 16:45:00,40.132,22.09,40.132,42.24,2.107999999999997,0.0
2025-03-05 16:45:00,2025-03-05 17:00:00,40.132,22.09,40.132,42.24,2.107999999999997,0.0
2025-03-05 17:00:00,2025-03-05 17:15:00,40.156,22.21,40.156,42.32,2.1640000000000015,0.0
2025-03-05 17:15:00,2025-03-05 17:30:00,40.156,22.21,40.156,42.32,2.1640000000000015,0.0
2025-03-05 17:30:00,2025-03-05 17:45:00,40.156,22.21,40.156,42.32,2.1640000000000015,0.0
2025-03-05 17:45:00,2025-03-05 18:00:00,40.156,22.21,40.156,42.32,2.1640000000000015,0.0
2025-03-05 18:00:00,2025-03-05 18:15:00,40.204,15.48,40.204,41.52,1.3159999999999952,0.0
2025-03-05 18:15:00,2025-03-05 18:30:00,40.204,15.48,40.204,41.52,1.3159999999999952,0.0
2025-03-05 18:30:00,2025-03-05 18:45:00,40.204,15.48,40.204,41.52,1.3159999999999952,0.0
2025-03-05 18:45:00,2025-03-05 19:00:00,40.204,15.48,40.204,41.52,1.3159999999999952,0.0
2025-03-05 19:00:00,2025-03-05 19:15:00,40.288,3.49,40.288,41.08,0.7919999999999944,0.0
2025-03-05 19:15:00,2025-03-05 19:30:00,40.288,3.49,40.288,41.08,0.7919999999999944,0.0
2025-03-05 19:30:00,2025-03-05 19:45:00,40.288,3.49,40.288,41.08,0.7919999999999944,0.0
2025-03-05 19:45:00,2025-03-05 20:00:00,40.288,3.49,40.288,41.08,0.7919999999999944,0.0
2025-03-05 20:00:00,2025-03-05 20:15:00,40.372,3.68,40.372,40.92,0.5480000000000016,0.0
2025-03-05 20:15:00,2025-03-05 20:30:00,40.372,3.68,40.372,40.92,0.5480000000000016,0.0
2025-03-05 20:30:00,2025-03-05 20:45:00,40.372,3.68,40.372,40.92,0.5480000000000016,0.0
2025-03-05 20:45:00,2025-03-05 21:00:00,40.372,3.68,40.372,40.92,0.5480000000000016,0.0
2025-03-05 21:00:00,2025-03-05 21:15:00,40.42,3.07,40.42,41.8,1.3799999999999952,0.0
2025-03-05 21:15:00,2025-03-05 21:30:00,40.42,3.07,40.42,41.8,1.3799999999999952,0.0
2025-03-05 21:30:00,2025-03-05 21:45:00,40.42,3.07,40.42,41.8,1.3799999999999952,0.0
2025-03-05 21:45:00,2025-03-05 22:00:00,40.42,3.07,40.42,41.8,1.3799999999999952,0.0
2025-03-05 22:00:00,2025-03-05 22:15:00,40.392,2.19,40.392,41.48,1.088000000000008,0.0
2025-03-05 22:15:00,2025-03-05 22:30:00,40.392,2.19,40.392,41.48,1.088000000000008,0.0
2025-03-05 22:30:00,2025-03-05 22:45:00,40.392,2.19,40.392,41.48,1.088000000000008,0.0
2025-03-05 22:45:00,2025-03-05 23:00:00,40.392,2.19,40.392,41.48,1.088000000000008,0.0
2025-03-05 23:00:00,2025-03-05 23:15:00,40.492,2.89,40.492,42.12,1.628,0.0
2025-03-05 23:15:00,2025-03-05 23:30:00,40.492,2.89,40.492,42.12,1.628,0.0
2025-03-05 23:30:00,2025-03-05 23:45:00,40.492,2.89,40.492,42.12,1.628,0.0
2025-03-05 23:45:00,2025-03-06 00:00:00,40.492,2.89,40.492,42.12,1.628,0.0
2025-03-06 00:00:00,2025-03-06 00:15:00,40.416,1.98,40.416,41.48,1.0640000000000072,0.0
2025-03-06 00:15:00,2025-03-06 00:30:00,40.416,1.98,40.416,41.48,1.0640000000000072,0.0
2025-03-06 00:30:00,2025-03-06 00:45:00,40.416,1.98,40.416,41.48,1.0640000000000072,0.0
2025-03-06 00:45:00,2025-03-06 01:00:00,40.416,1.98,40.416,41.48,1.0640000000000072,0.0
2025-03-06 01:00:00,2025-03-06 01:15:00,40.308,1.5,0.0,0.84,0.84,0.0
2025-03-06 01:15:00,2025-03-06 01:30:00,40.308,1.5,0.0,0.84,0.84,0.0
2025-03-06 01:30:00,2025-03-06 01:45:00,40.308,1.5,0.0,0.84,0.84,0.0
2025-03-06 01:45:00,2025-03-06 02:00:00,40.308,1.5,0.0,0.84,0.84,0.0
2025-03-06 02:00:00,2025-03-06 02:15:00,40.144,1.38,0.0,0.8,0.8,0.0
2025-03-06 02:15:00,2025-03-06 02:30:00,40.144,1.38,0.0,0.8,0.8,0.0
2025-03-06 02:30:00,2025-03-06 02:45:00,40.144,1.38,0.0,0.8,0.8,0.0
2025-03-06 02:45:00,2025-03-06 03:00:00,40.144,1.38,0.0,0.8,0.8,0.0
2025-03-06 03:00:00,2025-03-06 03:15:00,39.932,1.65,39.932,38.68,0.0,1.2520000000000024
2025-03-06 03:15:00,2025-03-06 03:30:00,39.932,1.65,39.932,38.68,0.0,1.2520000000000024
2025-03-06 03:30:00,2025-03-06 03:45:00,39.932,1.65,39.932,38.68,0.0,1.2520000000000024
2025-03-06 03:45:00,2025-03-06 04:00:00,39.932,1.65,39.932,38.68,0.0,1.2520000000000024
2025-03-06 04:00:00,2025-03-06 04:15:00,39.7,3.18,39.7,41.72,2.019999999999996,0.0
2025-03-06 04:15:00,2025-03-06 04:30:00,39.7,3.18,39.7,41.72,2.019999999999996,0.0
2025-03-06 04:30:00,2025-03-06 04:45:00,39.7,3.18,39.7,41.72,2.019999999999996,0.0
2025-03-06 04:45:00,2025-03-06 05:00:00,39.7,3.18,39.7,41.72,2.019999999999996,0.0
2025-03-06 05:00:00,2025-03-06 05:15:00,39.44,43.33,39.44,41.96,2.520000000000003,0.0
2025-03-06 05:15:00,2025-03-06 05:30:00,39.44,43.33,39.44,41.96,2.520000000000003,0.0
2025-03-06 05:30:00,2025-03-06 05:45:00,39.44,43.33,39.44,41.96,2.520000000000003,0.0
2025-03-06 05:45:00,2025-03-06 06:00:00,39.44,43.33,39.44,41.96,2.520000000000003,0.0
2025-03-06 06:00:00,2025-03-06 06:15:00,35.28,52.84,35.28,41.76,6.480000000000004,0.0
2025-03-06 06:15:00,2025-03-06 06:30:00,35.28,52.84,35.28,41.76,6.480000000000004,0.0
2025-03-06 06:30:00,2025-03-06 06:45:00,35.28,52.84,35.28,41.76,6.480000000000004,0.0
2025-03-06 06:45:00,2025-03-06 07:00:00,35.28,52.84,35.28,41.76,6.480000000000004,0.0
2025-03-06 07:00:00,2025-03-06 07:15:00,34.980000000000004,52.06,34.980000000000004,41.28,6.299999999999997,0.0
2025-03-06 07:15:00,2025-03-06 07:30:00,34.980000000000004,52.06,34.980000000000004,41.28,6.299999999999997,0.0
2025-03-06 07:30:00,2025-03-06 07:45:00,34.980000000000004,52.06,34.980000000000004,41.28,6.299999999999997,0.0
2025-03-06 07:45:00,2025-03-06 08:00:00,34.980000000000004,52.06,34.980000000000004,41.28,6.299999999999997,0.0
2025-03-06 08:00:00,2025-03-06 08:15:00,34.428,34.77,34.428,38.52,4.091999999999999,0.0
2025-03-06 08:15:00,2025-03-06 08:30:00,34.428,34.77,34.428,38.52,4.091999999999999,0.0
2025-03-06 08:30:00,2025-03-06 08:45:00,34.428,34.77,34.428,38.52,4.091999999999999,0.0
2025-03-06 08:45:00,2025-03-06 09:00:00,34.428,34.77,34.428,38.52,4.091999999999999,0.0
2025-03-06 09:00:00,2025-03-06 09:15:00,33.763999999999996,5.48,33.763999999999996,34.239999999999995,0.4759999999999988,0.0
2025-03-06 09:15:00,2025-03-06 09:30:00,33.763999999999996,5.48,33.763999999999996,34.239999999999995,0.4759999999999988,0.0
2025-03-06 09:30:00,2025-03-06 09:45:00,33.763999999999996,5.48,33.763999999999996,34.239999999999995,0.4759999999999988,0.0
2025-03-06 09:45:00,2025-03-06 10:00:00,33.763999999999996,5.48,33.763999999999996,34.239999999999995,0.4759999999999988,0.0
2025-03-06 10:00:00,2025-03-06 10:15:00,33.104,3.01,33.104,28.96,0.0,4.143999999999998
2025-03-06 10:15:00,2025-03-06 10:30:00,33.104,3.01,33.104,28.96,0.0,4.143999999999998
2025-03-06 10:30:00,2025-03-06 10:45:00,33.104,3.01,33.104,28.96,0.0,4.143999999999998
2025-03-06 10:45:00,2025-03-06 11:00:00,33.104,3.01,33.104,28.96,0.0,4.143999999999998
2025-03-06 11:00:00,2025-03-06 11:15:00,32.436,0.56,0.0,0.8,0.8,0.0
2025-03-06 11:15:00,2025-03-06 11:30:00,32.436,0.56,0.0,0.8,0.8,0.0
2025-03-06 11:30:00,2025-03-06 11:45:00,32.436,0.56,0.0,0.8,0.8,0.0
2025-03-06 11:45:00,2025-03-06 12:00:00,32.436,0.56,0.0,0.8,0.8,0.0
2025-03-06 12:00:00,2025-03-06 12:15:00,35.120000000000005,0.29,0.0,1.04,1.04,0.0
2025-03-06 12:15:00,2025-03-06 12:30:00,35.120000000000005,0.29,0.0,1.04,1.04,0.0
2025-03-06 12:30:00,2025-03-06 12:45:00,35.120000000000005,0.29,0.0,1.04,1.04,0.0
2025-03-06 12:45:00,2025-03-06 13:00:00,35.120000000000005,0.29,0.0,1.04,1.04,0.0
2025-03-06 13:00:00,2025-03-06 13:15:00,33.648,3.4,33.648,33.96,0.3119999999999976,0.0
2025-03-06 13:15:00,2025-03-06 13:30:00,33.648,3.4,33.648,33.96,0.3119999999999976,0.0
2025-03-06 13:30:00,2025-03-06 13:45:00,33.648,3.4,33.648,33.96,0.3119999999999976,0.0
2025-03-06 13:45:00,2025-03-06 14:00:00,33.648,3.4,33.648,33.96,0.3119999999999976,0.0
2025-03-06 14:00:00,2025-03-06 14:15:00,31.784,8.39,31.784,34.0,2.216000000000001,0.0
2025-03-06 14:15:00,2025-03-06 14:30:00,31.784,8.39,31.784,34.0,2.216000000000001,0.0
2025-03-06 14:30:00,2025-03-06 14:45:00,31.784,8.39,31.784,34.0,2.216000000000001,0.0
2025-03-06 14:45:00,2025-03-06 15:00:00,31.784,8.39,31.784,34.0,2.216000000000001,0.0
2025-03-06 15:00:00,2025-03-06 15:15:00,30.908,40.56,30.908,33.0,2.0919999999999987,0.0
2025-03-06 15:15:00,2025-03-06 15:30:00,30.908,40.56,30.908,33.0,2.0919999999999987,0.0
2025-03-06 15:30:00,2025-03-06 15:45:00,30.908,40.56,30.908,33.0,2.0919999999999987,0.0
2025-03-06 15:45:00,2025-03-06 16:00:00,30.908,40.56,30.908,33.0,2.0919999999999987,0.0
2025-03-06 16:00:00,2025-03-06 16:15:00,31.316000000000003,27.74,31.316000000000003,36.68,5.363999999999997,0.0
2025-03-06 16:15:00,2025-03-06 16:30:00,31.316000000000003,27.74,31.316000000000003,36.68,5.363999999999997,0.0
2025-03-06 16:30:00,2025-03-06 16:45:00,31.316000000000003,27.74,31.316000000000003,36.68,5.363999999999997,0.0
2025-03-06 16:45:00,2025-03-06 17:00:00,31.316000000000003,27.74,31.316000000000003,36.68,5.363999999999997,0.0
2025-03-06 17:00:00,2025-03-06 17:15:00,31.744,28.04,31.744,35.8,4.0559999999999965,0.0
2025-03-06 17:15:00,2025-03-06 17:30:00,31.744,28.04,31.744,35.8,4.0559999999999965,0.0
2025-03-06 17:30:00,2025-03-06 17:45:00,31.744,28.04,31.744,35.8,4.0559999999999965,0.0
2025-03-06 17:45:00,2025-03-06 18:00:00,31.744,28.04,31.744,35.8,4.0559999999999965,0.0
2025-03-06 18:00:00,2025-03-06 18:15:00,31.716,27.66,31.716,34.8,3.083999999999996,0.0
2025-03-06 18:15:00,2025-03-06 18:30:00,31.716,27.66,31.716,34.8,3.083999999999996,0.0
2025-03-06 18:30:00,2025-03-06 18:45:00,31.716,27.66,31.716,34.8,3.083999999999996,0.0
2025-03-06 18:45:00,2025-03-06 19:00:00,31.716,27.66,31.716,34.8,3.083999999999996,0.0
2025-03-06 19:00:00,2025-03-06 19:15:00,31.652,27.23,31.652,34.88,3.2280000000000015,0.0
2025-03-06 19:15:00,2025-03-06 19:30:00,31.652,27.23,31.652,34.88,3.2280000000000015,0.0
2025-03-06 19:30:00,2025-03-06 19:45:00,31.652,27.23,31.652,34.88,3.2280000000000015,0.0
2025-03-06 19:45:00,2025-03-06 20:00:00,31.652,27.23,31.652,34.88,3.2280000000000015,0.0
2025-03-06 20:00:00,2025-03-06 20:15:00,31.656,24.89,31.656,35.72,4.064,0.0
2025-03-06 20:15:00,2025-03-06 20:30:00,31.656,24.89,31.656,35.72,4.064,0.0
2025-03-06 20:30:00,2025-03-06 20:45:00,31.656,24.89,31.656,35.72,4.064,0.0
2025-03-06 20:45:00,2025-03-06 21:00:00,31.656,24.89,31.656,35.72,4.064,0.0
2025-03-06 21:00:00,2025-03-06 21:15:00,31.832,21.64,31.832,41.04,9.207999999999998,0.0
2025-03-06 21:15:00,2025-03-06 21:30:00,31.832,21.64,31.832,41.04,9.207999999999998,0.0
2025-03-06 21:30:00,2025-03-06 21:45:00,31.832,21.64,31.832,41.04,9.207999999999998,0.0
2025-03-06 21:45:00,2025-03-06 22:00:00,31.832,21.64,31.832,41.04,9.207999999999998,0.0
2025-03-06 22:00:00,2025-03-06 22:15:00,32.052,18.94,32.052,40.12,8.068000000000005,0.0
2025-03-06 22:15:00,2025-03-06 22:30:00,32.052,18.94,32.052,40.12,8.068000000000005,0.0
2025-03-06 22:30:00,2025-03-06 22:45:00,32.052,18.94,32.052,40.12,8.068000000000005,0.0
2025-03-06 22:45:00,2025-03-06 23:00:00,32.052,18.94,32.052,40.12,8.068000000000005,0.0
2025-03-06 23:00:00,2025-03-06 23:15:00,31.296,14.5,31.296,40.56,9.264000000000003,0.0
2025-03-06 23:15:00,2025-03-06 23:30:00,31.296,14.5,31.296,40.56,9.264000000000003,0.0
2025-03-06 23:30:00,2025-03-06 23:45:00,31.296,14.5,31.296,40.56,9.264000000000003,0.0
2025-03-06 23:45:00,2025-03-07 00:00:00,31.296,14.5,31.296,40.56,9.264000000000003,0.0
2025-03-07 00:00:00,2025-03-07 00:15:00,31.0,16.2,31.0,40.52,9.519999999999996,0.0
2025-03-07 00:15:00,2025-03-07 00:30:00,31.0,16.2,31.0,40.52,9.519999999999996,0.0
2025-03-07 00:30:00,2025-03-07 00:45:00,31.0,16.2,31.0,40.52,9.519999999999996,0.0
2025-03-07 00:45:00,2025-03-07 01:00:00,31.0,16.2,31.0,40.52,9.519999999999996,0.0
2025-03-07 01:00:00,2025-03-07 01:15:00,30.412,19.65,30.412,39.2,8.788000000000004,0.0
2025-03-07 01:15:00,2025-03-07 01:30:00,30.412,19.65,30.412,39.2,8.788000000000004,0.0
2025-03-07 01:30:00,2025-03-07 01:45:00,30.412,19.65,30.412,39.2,8.788000000000004,0.0
2025-03-07 01:45:00,2025-03-07 02:00:00,30.412,19.65,30.412,39.2,8.788000000000004,0.0
2025-03-07 02:00:00,2025-03-07 02:15:00,29.604,20.92,29.604,34.239999999999995,4.635999999999996,0.0
2025-03-07 02:15:00,2025-03-07 02:30:00,29.604,20.92,29.604,34.239999999999995,4.635999999999996,0.0
2025-03-07 02:30:00,2025-03-07 02:45:00,29.604,20.92,29.604,34.239999999999995,4.635999999999996,0.0
2025-03-07 02:45:00,2025-03-07 03:00:00,29.604,20.92,29.604,34.239999999999995,4.635999999999996,0.0
2025-03-07 03:00:00,2025-03-07 03:15:00,27.856,23.48,27.856,35.32,7.463999999999999,0.0
2025-03-07 03:15:00,2025-03-07 03:30:00,27.856,23.48,27.856,35.32,7.463999999999999,0.0
2025-03-07 03:30:00,2025-03-07 03:45:00,27.856,23.48,27.856,35.32,7.463999999999999,0.0
2025-03-07 03:45:00,2025-03-07 04:00:00,27.856,23.48,27.856,35.32,7.463999999999999,0.0
2025-03-07 04:00:00,2025-03-07 04:15:00,25.476,27.25,25.476,32.0,6.524000000000001,0.0
2025-03-07 04:15:00,2025-03-07 04:30:00,25.476,27.25,25.476,32.0,6.524000000000001,0.0
2025-03-07 04:30:00,2025-03-07 04:45:00,25.476,27.25,25.476,32.0,6.524000000000001,0.0
2025-03-07 04:45:00,2025-03-07 05:00:00,25.476,27.25,25.476,32.0,6.524000000000001,0.0
2025-03-07 05:00:00,2025-03-07 05:15:00,23.592,31.11,23.592,29.36,5.768000000000001,0.0
2025-03-07 05:15:00,2025-03-07 05:30:00,23.592,31.11,23.592,29.36,5.768000000000001,0.0
2025-03-07 05:30:00,2025-03-07 05:45:00,23.592,31.11,23.592,29.36,5.768000000000001,0.0
2025-03-07 05:45:00,2025-03-07 06:00:00,23.592,31.11,23.592,29.36,5.768000000000001,0.0
2025-03-07 06:00:00,2025-03-07 06:15:00,19.336,46.68,19.336,25.4,6.064,0.0
2025-03-07 06:15:00,2025-03-07 06:30:00,19.336,46.68,19.336,25.4,6.064,0.0
2025-03-07 06:30:00,2025-03-07 06:45:00,19.336,46.68,19.336,25.4,6.064,0.0
2025-03-07 06:45:00,2025-03-07 07:00:00,19.336,46.68,19.336,25.4,6.064,0.0
2025-03-07 07:00:00,2025-03-07 07:15:00,16.612,48.51,16.612,24.76,8.148000000000003,0.0
2025-03-07 07:15:00,2025-03-07 07:30:00,16.612,48.51,16.612,24.76,8.148000000000003,0.0
2025-03-07 07:30:00,2025-03-07 07:45:00,16.612,48.51,16.612,24.76,8.148000000000003,0.0
2025-03-07 07:45:00,2025-03-07 08:00:00,16.612,48.51,16.612,24.76,8.148000000000003,0.0
2025-03-07 08:00:00,2025-03-07 08:15:00,13.456,34.98,13.456,18.92,5.464000000000001,0.0
2025-03-07 08:15:00,2025-03-07 08:30:00,13.456,34.98,13.456,18.92,5.464000000000001,0.0
2025-03-07 08:30:00,2025-03-07 08:45:00,13.456,34.98,13.456,18.92,5.464000000000001,0.0
2025-03-07 08:45:00,2025-03-07 09:00:00,13.456,34.98,13.456,18.92,5.464000000000001,0.0
2025-03-07 09:00:00,2025-03-07 09:15:00,10.168,32.4,10.168,10.04,0.0,0.128
2025-03-07 09:15:00,2025-03-07 09:30:00,10.168,32.4,10.168,10.04,0.0,0.128
2025-03-07 09:30:00,2025-03-07 09:45:00,10.168,32.4,10.168,10.04,0.0,0.128
2025-03-07 09:45:00,2025-03-07 10:00:00,10.168,32.4,10.168,10.04,0.0,0.128
2025-03-07 10:00:00,2025-03-07 10:15:00,9.524,27.3,9.524,9.6,0.0759999999999984,0.0
2025-03-07 10:15:00,2025-03-07 10:30:00,9.524,27.3,9.524,9.6,0.0759999999999984,0.0
2025-03-07 10:30:00,2025-03-07 10:45:00,9.524,27.3,9.524,9.6,0.0759999999999984,0.0
2025-03-07 10:45:00,2025-03-07 11:00:00,9.524,27.3,9.524,9.6,0.0759999999999984,0.0
2025-03-07 11:00:00,2025-03-07 11:15:00,11.088,12.43,11.088,16.2,5.111999999999998,0.0
2025-03-07 11:15:00,2025-03-07 11:30:00,11.088,12.43,11.088,16.2,5.111999999999998,0.0
2025-03-07 11:30:00,2025-03-07 11:45:00,11.088,12.43,11.088,16.2,5.111999999999998,0.0
2025-03-07 11:45:00,2025-03-07 12:00:00,11.088,12.43,11.088,16.2,5.111999999999998,0.0
2025-03-07 12:00:00,2025-03-07 12:15:00,14.24,7.8,14.24,19.88,5.639999999999999,0.0
2025-03-07 12:15:00,2025-03-07 12:30:00,14.24,7.8,14.24,19.88,5.639999999999999,0.0
2025-03-07 12:30:00,2025-03-07 12:45:00,14.24,7.8,14.24,19.88,5.639999999999999,0.0
2025-03-07 12:45:00,2025-03-07 13:00:00,14.24,7.8,14.24,19.88,5.639999999999999,0.0
2025-03-07 13:00:00,2025-03-07 13:15:00,15.384,25.44,15.384,20.04,4.655999999999999,0.0
2025-03-07 13:15:00,2025-03-07 13:30:00,15.384,25.44,15.384,20.04,4.655999999999999,0.0
2025-03-07 13:30:00,2025-03-07 13:45:00,15.384,25.44,15.384,20.04,4.655999999999999,0.0
2025-03-07 13:45:00,2025-03-07 14:00:00,15.384,25.44,15.384,20.04,4.655999999999999,0.0
2025-03-07 14:00:00,2025-03-07 14:15:00,15.212,27.0,15.212,16.240000000000002,1.028000000000002,0.0
2025-03-07 14:15:00,2025-03-07 14:30:00,15.212,27.0,15.212,16.240000000000002,1.028000000000002,0.0
2025-03-07 14:30:00,2025-03-07 14:45:00,15.212,27.0,15.212,16.240000000000002,1.028000000000002,0.0
2025-03-07 14:45:00,2025-03-07 15:00:00,15.212,27.0,15.212,16.240000000000002,1.028000000000002,0.0
2025-03-07 15:00:00,2025-03-07 15:15:00,15.764,25.91,15.764,15.52,0.0,0.2439999999999996
2025-03-07 15:15:00,2025-03-07 15:30:00,15.764,25.91,15.764,15.52,0.0,0.2439999999999996
2025-03-07 15:30:00,2025-03-07 15:45:00,15.764,25.91,15.764,15.52,0.0,0.2439999999999996
2025-03-07 15:45:00,2025-03-07 16:00:00,15.764,25.91,15.764,15.52,0.0,0.2439999999999996
2025-03-07 16:00:00,2025-03-07 16:15:00,17.344,27.91,17.344,12.68,0.0,4.6640000000000015
2025-03-07 16:15:00,2025-03-07 16:30:00,17.344,27.91,17.344,12.68,0.0,4.6640000000000015
